labels,gender,source,path
disgust,female,TESS,Tess/YAF_disgust/YAF_red_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_page_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_have_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_bath_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_take_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_gap_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_kite_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_kill_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_lean_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_near_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_white_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_thin_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_jail_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_death_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_soap_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_gas_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_germ_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_life_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_young_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_hash_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_raid_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_mode_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_deep_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_cause_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_keep_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_kick_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_pain_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_which_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_fat_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_phone_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_chat_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_dead_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_when_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_hire_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_boat_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_void_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_mob_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_haze_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_wag_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_pass_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_wheat_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_tip_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_perch_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_reach_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_rush_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_ripe_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_shall_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_thumb_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_neat_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_rose_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_said_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_tough_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_get_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_gaze_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_chalk_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_third_disgust.wav
disgust,female,TESS,Tess/YAF_disgust/YAF_goose_disgust.wav
fear,female,TESS,Tess/YAF_fear/YAF_dead_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_ripe_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hall_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_cause_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_should_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_fail_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_youth_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_merge_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_void_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_room_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_note_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_search_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pike_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_luck_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_talk_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_half_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_keg_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_rose_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_sell_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_mill_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_home_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_fit_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_read_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_chat_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_sour_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_bar_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pick_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_jail_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_chief_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_choice_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_learn_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_voice_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_door_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_gas_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_mop_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_peg_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_shall_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_limb_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_perch_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_late_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_dog_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_phone_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_came_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_have_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_wheat_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_book_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_gaze_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_dab_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_jar_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pad_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_love_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_tool_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_cab_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_yearn_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_week_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pearl_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_tough_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_gin_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hurl_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_mouse_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_nice_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_rot_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_lot_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_kill_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_jug_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_bean_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hole_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_young_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_mob_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_sail_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_haze_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_shirt_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_ton_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_page_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_tape_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_join_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_walk_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_rain_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_road_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_food_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_loaf_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_knock_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_south_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_life_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_judge_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_laud_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_sure_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_tip_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_lease_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_rough_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_thought_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_chair_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_raid_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_white_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_met_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_ring_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_dip_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_nag_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_yes_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_sheep_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_which_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_rat_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_match_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_burn_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_lid_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_deep_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_far_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_when_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_turn_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_beg_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_neat_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_ditch_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_back_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_live_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_third_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_gap_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_date_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_mode_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hash_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_bath_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_mood_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_kick_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pole_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_thin_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_lose_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_name_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_soup_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_such_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pain_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_wash_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_numb_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_goal_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_moon_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_goose_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hire_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pass_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_time_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_bone_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_vine_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_take_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hate_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_wire_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_base_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_lean_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_juice_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_king_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_tire_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hush_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_size_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_said_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_chalk_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_rag_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_thumb_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_bought_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_good_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_pool_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_check_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_witch_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_reach_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_shout_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_keep_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_red_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_shack_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_calm_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_doll_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_boat_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_cool_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_fall_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_hit_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_kite_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_whip_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_lore_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_cheek_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_soap_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_raise_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_tell_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_dime_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_mess_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_long_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_get_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_fat_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_gun_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_keen_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_death_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_seize_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_wife_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_near_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_wag_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_bite_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_chain_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_puff_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_team_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_five_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_vote_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_germ_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_shawl_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_make_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_rush_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_dodge_fear.wav
fear,female,TESS,Tess/YAF_fear/YAF_sub_fear.wav
happy,female,TESS,Tess/YAF_happy/YAF_wire_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_hall_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_gin_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_love_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_gaze_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_kite_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_team_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_jar_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_white_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_dab_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_death_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_fat_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_hash_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_when_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_rose_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_bath_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_thought_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_youth_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_gap_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_calm_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_take_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_hire_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_king_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_dog_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_young_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_pool_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_book_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_said_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_void_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_mood_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_tip_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_wash_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_limb_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_get_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_far_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_burn_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_luck_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_rush_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_keg_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_fit_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_ring_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_raise_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_make_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_tape_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_rot_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_have_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_raid_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_five_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_date_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_lose_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_beg_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_chair_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_dead_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_name_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_pole_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_gun_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_loaf_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_yearn_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_came_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_laud_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_live_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_shout_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_wheat_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_tough_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_back_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_cause_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_dodge_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_dip_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_food_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_mill_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_keen_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_chat_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_met_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_rain_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_hole_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_chalk_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_kick_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_sell_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_search_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_tell_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_cheek_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_germ_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_should_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_perch_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_thumb_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_cool_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_learn_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_long_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_match_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_knock_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_base_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_moon_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_voice_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_bone_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_time_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_merge_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_kill_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_good_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_wife_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_hate_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_jug_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_bean_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_page_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_south_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_goal_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_nice_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_chief_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_door_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_vine_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_sheep_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_week_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_pike_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_thin_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_walk_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_sour_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_witch_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_shirt_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_keep_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_half_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_fail_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_check_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_chain_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_near_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_nag_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_turn_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_pearl_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_mop_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_whip_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_mouse_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_pick_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_numb_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_seize_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_lore_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_soap_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_boat_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_mode_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_choice_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_haze_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_rough_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_read_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_which_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_lot_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_peg_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_neat_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_pain_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_late_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_lid_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_reach_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_third_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_red_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_note_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_bar_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_ripe_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_doll_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_ditch_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_talk_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_bite_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_mess_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_fall_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_vote_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_join_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_room_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_sure_happy.wav
happy,female,TESS,Tess/YAF_happy/YAF_life_happy.wav
